iter	Logloss
224	0.3195594339
225	0.3186860365
226	0.3181046879
227	0.3171672541
228	0.3162478279
229	0.3150318931
230	0.3141790839
231	0.3136807049
232	0.3126487171
233	0.3119874842
234	0.3112478817
235	0.3108012256
236	0.3103114016
237	0.3096644458
238	0.3091277235
239	0.3086361044
240	0.3078438534
241	0.3073248302
242	0.3067292887
243	0.3060490945
244	0.3054704105
245	0.3048990474
246	0.3041695987
247	0.3034330817
248	0.302457529
249	0.3018671204
250	0.3014167617
251	0.3009583529
252	0.3002630963
253	0.2995246719
254	0.2988650939
255	0.2983135616
256	0.2975246486
257	0.2968160405
258	0.2960845162
259	0.2953150132
260	0.2946204017
261	0.2939060436
262	0.2931727802
263	0.2926091587
264	0.2917576397
265	0.2905977193
266	0.2901428447
267	0.2895209369
268	0.2885667016
269	0.2879729832
270	0.2872804754
271	0.2867689974
272	0.2861610861
273	0.2856609681
274	0.2852075801
275	0.2844467444
276	0.2838957169
277	0.283395627
278	0.282835175
279	0.2822178111
280	0.2814790221
281	0.2808246613
282	0.2803594365
283	0.2799312648
284	0.2794223954
285	0.2788014973
286	0.2783989345
287	0.2778148371
288	0.2772294493
289	0.2764379277
290	0.2758234809
291	0.2752918917
292	0.2749160318
293	0.2744385775
294	0.2740390441
295	0.2737000129
296	0.2732228111
297	0.2724356371
298	0.272008391
299	0.2715132657
300	0.270782639
301	0.2699682572
302	0.2690583958
303	0.2683523402
304	0.2677240372
305	0.2674109515
306	0.2665051011
307	0.2655142616
308	0.2652351155
309	0.2647008335
310	0.2640037537
311	0.2632254432
312	0.2625706056
313	0.2621181712
314	0.2615297542
315	0.2609690217
316	0.2607718636
317	0.2602575527
318	0.259663666
319	0.2592123817
320	0.2587643792
321	0.2582546963
322	0.257833565
323	0.2568970007
324	0.2565458522
325	0.2561768644
326	0.2554678356
327	0.2544555384
328	0.2539808329
329	0.2534755538
330	0.2529577928
331	0.2525131843
332	0.2520276238
333	0.2514641145
334	0.2508540154
335	0.2505492042
336	0.2502651495
337	0.2497777658
338	0.2492078613
339	0.2486604803
340	0.2479598382
341	0.2474787376
342	0.246999993
343	0.2465533088
344	0.2459738114
345	0.2454291231
346	0.2449256673
347	0.2445111275
348	0.2438252954
349	0.2433578828
350	0.2428699101
351	0.2423071861
352	0.2415999805
353	0.241203252
354	0.240850112
355	0.2404256428
356	0.2399164649
357	0.2395399599
358	0.2391396691
359	0.2384780435
360	0.2380732929
361	0.2376835206
362	0.2373460321
363	0.2365322955
364	0.2361053579
365	0.235387185
366	0.2349350593
367	0.2346060276
368	0.2341064565
369	0.2338963116
370	0.2333635302
371	0.2330012742
372	0.2322781647
373	0.2317641763
374	0.2312552508
375	0.2305179203
376	0.2302537385
377	0.2299296014
378	0.2293350556
379	0.2292180903
380	0.2288493549
381	0.2284063592
382	0.2280476514
383	0.2275685984
384	0.2270501361
385	0.2264085517
386	0.2259301859
387	0.2258022392
388	0.2252849551
389	0.2250269441
390	0.2244131144
391	0.2240729893
392	0.223691169
393	0.2231101849
394	0.2228102404
395	0.2224319262
396	0.2222287234
397	0.2216417369
398	0.2210815654
399	0.2206524821
400	0.2202489236
401	0.2198889115
402	0.2195598238
403	0.2193382768
404	0.2186098379
405	0.2180541403
406	0.2175377397
407	0.2172530819
408	0.2169349614
409	0.2166644124
410	0.2162305327
411	0.2157663598
412	0.2154422648
413	0.2151377341
414	0.2146423143
415	0.2142951348
416	0.2137079239
417	0.2132870169
418	0.2130119099
419	0.2124978374
420	0.2121638971
421	0.2117305643
422	0.2112740068
423	0.2109035885
424	0.2105863235
425	0.2100484231
426	0.2096880885
427	0.2093509927
428	0.2091484631
429	0.208808941
430	0.2085604107
431	0.2082970844
432	0.2080974859
433	0.2075391657
434	0.2069405948
435	0.2066944487
436	0.2062922085
437	0.2059172462
438	0.2056547894
439	0.205460871
440	0.2051779102
441	0.2048325959
442	0.204447606
443	0.2040667253
444	0.2038064844
445	0.2034475663
446	0.2031702434
447	0.2029454007
448	0.2024279342
449	0.2018733305
450	0.2015485623
451	0.2012097134
452	0.2007868711
453	0.2006690362
454	0.2003313233
455	0.1999542573
456	0.1996229817
457	0.1992220598
458	0.1988613746
459	0.1985107029
460	0.1979643878
461	0.1975484175
462	0.1971032479
463	0.1967787462
464	0.1967765584
465	0.1963387658
466	0.196124189
467	0.1958004867
468	0.195555168
469	0.1954767003
470	0.1951879193
471	0.1947459614
472	0.1944411222
473	0.1941268584
474	0.1938434769
475	0.1934484594
476	0.193294469
477	0.1929515811
478	0.1926793772
479	0.1922802084
480	0.1918427243
481	0.1916590017
482	0.191291753
483	0.1909287677
484	0.1904922794
485	0.1903675304
486	0.1899002861
487	0.1896648828
488	0.1890545452
489	0.18878157
490	0.1885876796
491	0.1883470311
492	0.1879035305
493	0.1874359495
494	0.1868898167
495	0.1866072627
496	0.1863800778
497	0.1861538747
498	0.1859391858
499	0.1857114259
500	0.1854648169
501	0.1852589355
502	0.1847674145
503	0.1846300434
504	0.1842279715
505	0.1837797165
506	0.1832288574
507	0.182770673
508	0.1824455261
509	0.1820882629
510	0.1818549353
511	0.18141107
512	0.1812135472
513	0.1809676114
514	0.1807769888
515	0.1806127043
516	0.1803865713
517	0.1801219547
518	0.1798078593
519	0.1794798795
520	0.1792610954
521	0.178871295
522	0.1786593549
523	0.1784590413
524	0.1781500648
525	0.1779533134
526	0.1774107568
527	0.177082791
528	0.1768183428
529	0.1763817843
530	0.1761856219
531	0.175891764
532	0.1755529852
533	0.1752802905
534	0.1749776812
535	0.174786764
536	0.174476904
537	0.1743130123
538	0.1738806051
539	0.1737498255
540	0.1734922914
541	0.1732577156
542	0.1729972503
543	0.1727129712
544	0.1725474526
545	0.1721936815
546	0.1720197762
547	0.1718554777
548	0.1715384932
549	0.1713776869
550	0.1711195497
551	0.170898746
552	0.1706331618
553	0.1702543988
554	0.1699828541
555	0.1698407566
556	0.1697072141
557	0.1693275536
558	0.1690194046
559	0.1687804531
560	0.1686889985
561	0.1685932103
562	0.1681881512
563	0.1679312762
564	0.1676479508
565	0.1672004251
566	0.1670046414
567	0.1665421654
568	0.1661973
569	0.1659143953
570	0.1656017163
571	0.1654131553
572	0.1650332283
573	0.1647798033
574	0.1643339045
575	0.1639072054
576	0.1634823294
577	0.1631924265
578	0.1629581732
579	0.1625788352
580	0.1624717432
581	0.1621871415
582	0.1618078737
583	0.161647979
584	0.1611687015
585	0.160792463
586	0.1605702709
587	0.160211507
588	0.1598444406
589	0.1596263016
590	0.1592656865
591	0.1589550271
592	0.1586009054
593	0.1583084499
594	0.1581217822
595	0.1577006649
596	0.1574080692
597	0.1571970266
598	0.1569087365
599	0.1566825194
600	0.1563540907
601	0.1561549271
602	0.1560467972
603	0.1556771643
604	0.1554754341
605	0.1553362117
606	0.1550919589
607	0.1549755826
608	0.1547170807
609	0.1543129612
610	0.1540745006
611	0.1539393874
612	0.1538101785
613	0.1535283818
614	0.1532927822
615	0.1532224066
616	0.153129213
617	0.1527429188
618	0.1524134804
619	0.1520118012
620	0.1518418789
621	0.1517618824
622	0.1514097943
623	0.1513200928
624	0.1510626288
625	0.1507871431
626	0.1504763435
627	0.1501591346
628	0.1499399297
629	0.149620533
630	0.1494210748
631	0.149158618
632	0.1489500859
633	0.1487191986
634	0.1484370091
635	0.1482768059
636	0.1480888479
637	0.1478182989
638	0.1475548183
639	0.1474012207
640	0.1471424243
641	0.1469216066
642	0.1467086848
643	0.1464111945
644	0.1461035504
645	0.1459126472
646	0.145554234
647	0.1453882666
648	0.1453021554
649	0.145008003
650	0.144839371
651	0.1447466682
652	0.1444590372
653	0.1442751323
654	0.1440355357
655	0.1438132174
656	0.1435838587
657	0.1434753222
658	0.1431823618
659	0.1427545127
660	0.1426074084
661	0.1423505475
662	0.142215308
663	0.142119043
664	0.1418816342
665	0.1415901184
666	0.1413271988
667	0.1411741201
668	0.1409210458
669	0.1406770594
670	0.1403910833
671	0.1400859777
672	0.1397881929
673	0.1396394617
674	0.1393476374
675	0.1390983638
676	0.1389004483
677	0.1386465465
678	0.1384449566
679	0.1381043266
680	0.1377454926
681	0.1375854436
682	0.1373154416
683	0.1370972746
684	0.1369785702
685	0.1367895042
686	0.1366546855
687	0.1362371024
688	0.1361008392
689	0.1359227545
690	0.135732763
691	0.1354625225
692	0.1352253802
693	0.135070899
694	0.1348752835
695	0.1346490664
696	0.1343901017
697	0.1341969266
698	0.133943712
699	0.1337743507
700	0.1334413641
701	0.1331675333
702	0.1327694444
703	0.1326479912
704	0.1323741464
705	0.1321502573
706	0.1320542448
707	0.1318092767
708	0.1316752294
709	0.1315421497
710	0.131292273
711	0.1309670981
712	0.1308303861
713	0.1306466215
714	0.1303965064
715	0.1301433339
716	0.1299612943
717	0.1297619343
718	0.1296035542
719	0.1293608161
720	0.1292298541
721	0.1290294142
722	0.1288731799
723	0.1286370894
724	0.1283943793
725	0.1281172668
726	0.1279361388
727	0.1276608355
728	0.1275398871
729	0.1273034601
730	0.1271660468
731	0.1270212286
732	0.1268554856
733	0.1266823937
734	0.1263894895
735	0.1261684754
736	0.1260754782
737	0.1258715181
738	0.1256916242
739	0.1254307242
740	0.1251544672
741	0.1249679397
742	0.1247058476
743	0.1246241121
744	0.1245131493
745	0.1243224845
746	0.1241059023
747	0.1239417861
748	0.1236823026
749	0.1234753693
750	0.1233197661
751	0.1231703758
752	0.1229746903
753	0.1227787943
754	0.1225662792
755	0.1224263556
756	0.1221578261
757	0.1219862209
758	0.1217416455
759	0.1214380966
760	0.121230448
761	0.1210340472
762	0.1207940859
763	0.120607867
764	0.120310573
765	0.1201605657
766	0.1199572788
767	0.1197431228
768	0.1195981362
769	0.1194502045
770	0.119204984
771	0.1190297463
772	0.1187767702
773	0.1185506372
774	0.1182853755
775	0.1179310574
776	0.117749663
777	0.1175624623
778	0.1174435896
779	0.1171851158
780	0.116938009
781	0.1167231307
782	0.1164508427
783	0.1162236999
784	0.116068237
785	0.1158738557
786	0.1157056163
787	0.1155939944
788	0.1152654956
789	0.1151839074
790	0.1149564631
791	0.1146839997
792	0.1145613754
793	0.1143077542
794	0.1140814388
795	0.1139067131
796	0.1137600436
797	0.1135303624
798	0.1131840594
799	0.1130406576
800	0.1128491584
801	0.1127320107
802	0.1125984472
803	0.1123735975
804	0.1122134714
805	0.112032133
806	0.111828229
807	0.1117431136
808	0.1115179903
809	0.1112868225
810	0.1111607201
811	0.1110147168
812	0.1107420921
813	0.1105850935
814	0.1104102906
815	0.1102660123
816	0.1100360295
817	0.1098677551
818	0.1096621682
819	0.1094914324
820	0.1094363297
821	0.1092001971
822	0.1090493062
823	0.1088548127
824	0.1086824712
825	0.1086238342
826	0.1085393709
827	0.1083923789
828	0.1081805159
829	0.1081352094
830	0.1080289448
831	0.1078670586
832	0.1077124371
833	0.1075567778
834	0.1074731771
835	0.1072984583
836	0.1071412072
837	0.1070511341
838	0.1068015449
839	0.1066102982
840	0.106520807
841	0.1064246542
842	0.1062740298
843	0.1061326335
844	0.1059729282
845	0.105785419
846	0.1056899744
847	0.1053977083
848	0.1052698107
849	0.1051164585
850	0.1049566269
851	0.1048153569
852	0.1046516755
853	0.1045308113
854	0.104251546
855	0.1041395243
856	0.1039164417
857	0.1036604993
858	0.1034893358
859	0.103343599
860	0.1031891739
861	0.1030892765
862	0.1029236317
863	0.1028204315
864	0.1026675841
865	0.1024791493
866	0.1023222909
867	0.1021661057
868	0.1019960992
869	0.1018441144
870	0.1016443056
871	0.1015355236
872	0.101482756
873	0.1014306265
874	0.1012653042
875	0.1011565573
876	0.1010472634
877	0.100859081
878	0.1007434691
879	0.100553737
880	0.1003962334
881	0.100313383
882	0.1001626534
883	0.1000584855
884	0.0999278882
885	0.09978365898
886	0.09955563966
887	0.09938310174
888	0.09928868097
889	0.09916168101
890	0.09898944462
891	0.09878281986
892	0.09855546671
893	0.09838368612
894	0.09830188751
895	0.09824020722
896	0.09810841084
897	0.09793167956
898	0.09782357076
899	0.09770628985
900	0.09755096015
901	0.09744286537
902	0.0973609756
903	0.0971889005
904	0.09709778954
905	0.09693798598
906	0.09679095885
907	0.09663739625
908	0.09647809758
909	0.09633359488
910	0.09623049988
911	0.09603267557
912	0.09596234209
913	0.09581850557
914	0.09561303083
915	0.09544120817
916	0.09525752068
917	0.09504908674
918	0.09497812215
919	0.09482932091
920	0.09469237748
921	0.09449870446
922	0.09428024292
923	0.09418306631
924	0.09404538659
925	0.09394224952
926	0.09380705918
927	0.09362506866
928	0.09345356857
929	0.09332473138
930	0.09317563562
931	0.09300523646
932	0.09286571951
933	0.09272189701
934	0.09264010542
935	0.09245785545
936	0.09237499798
937	0.09225198802
938	0.09206537639
939	0.09191332144
940	0.0917959634
941	0.09162191784
942	0.09153827499
943	0.09138211783
944	0.09117678334
945	0.09103545021
946	0.09095964712
947	0.09086561904
948	0.09070383801
949	0.09057464319
950	0.09041699241
951	0.09029947309
952	0.09019778055
953	0.0900787606
954	0.08995193594
955	0.08989233129
956	0.08983001288
957	0.08970122478
958	0.0895533702
959	0.08941832009
960	0.08928329804
961	0.08916922177
962	0.08907013781
963	0.08894351651
964	0.08880052847
965	0.08865505106
966	0.08855321828
967	0.0884718895
968	0.08822535066
969	0.08812695391
970	0.08795240346
971	0.08788116539
972	0.08774200608
973	0.08764650541
974	0.08744427737
975	0.08728864614
976	0.08711590486
977	0.08705227515
978	0.0868705441
979	0.08681667552
980	0.08661225263
981	0.08655647671
982	0.08641757685
983	0.08621601497
984	0.08609565567
985	0.08600699902
986	0.08585436905
987	0.08577450584
988	0.08565365567
989	0.08558664602
990	0.08545698839
991	0.08540577748
992	0.08523638108
993	0.08513222021
994	0.08505422929
995	0.08498560681
996	0.08487164273
997	0.08477535669
998	0.0846546117
999	0.0845516289
