회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(IFRS),유동금융자산(IFRS),매출채권 및 기타유동채권(IFRS),이연법인세자산(IFRS),상각후원가측정 유가증권(IFRS),매출채권(IFRS),미수금(IFRS),단기대여금(IFRS),선급금(IFRS),기타유동자산(IFRS),상품(IFRS),제품(IFRS),반제품(IFRS),재공품(IFRS),원재료(부재료)(IFRS),저장품(소모품)(IFRS),미착품(IFRS),완성건물(IFRS),용지(IFRS),미완성공사(IFRS),미완성건물(IFRS),기타재고자산(IFRS),장기대여금(IFRS),장기당기손익인식금융자산(IFRS),투자부동산(IFRS),토지(IFRS),건물 및 부속설비(IFRS),구축물(IFRS),기계장치(IFRS),중장비(IFRS),시설장치(IFRS),제설비(IFRS),미착자산(IFRS),차량운반구(IFRS),선박(IFRS),항공기(IFRS),공구,임대(주택)자산(IFRS),임차개량자산(IFRS),건설중인자산(IFRS),기타유형자산(IFRS),영업권(IFRS),개발비(IFRS),특허권(IFRS),기타산업재산권(IFRS),컴퓨터소프트웨어(IFRS),브랜드(IFRS),라이선스와 프랜차이즈(IFRS),저작권(IFRS),회원권(IFRS),제이용권(사용권)(IFRS),개발중인 무형자산(IFRS),무형탐사평가자산(IFRS),배출권자산(IFRS),기타무형자산(IFRS),장기매출채권(IFRS),장기공사미수금(IFRS),장기미수금(IFRS),장기미청구공사(IFRS),장기대출채권(IFRS),장기미수수익(IFRS),장기보증금(IFRS),기타장기채권(IFRS),매입채무(IFRS),미지급금(IFRS),보증금(IFRS),미지급배당금(IFRS),미지급비용(IFRS),단기차입금(IFRS),단기매입채무 및 기타유동채무(IFRS),선수금(IFRS),당기법인세부채(미지급법인세)(IFRS),이연법인세부채(IFRS),기타유동부채(IFRS),사채(IFRS),전환사채(IFRS),신주인수권부사채(IFRS),장기차입금(IFRS),장기매입채무(IFRS),기타장기충당부채(IFRS),장기공사선수금(IFRS),기타비유동부채(IFRS),보통주자본금(IFRS),우선주자본금(IFRS),주식발행초과금(IFRS),감자차익(IFRS),합병차익(IFRS),재평가적립금(2001년 이전)(IFRS),기타자본잉여금(IFRS),주식할인발행차금(IFRS),자기주식(IFRS),매도가능금융자산평가손익(IFRS),환산 관련 외환차이 적립금(환율변동차이)(IFRS),기타포괄손익누계액(IFRS),주식매입선택권(IFRS),이익준비금(IFRS),기업합리화적립금(IFRS),재무구조개선적립금(IFRS),기업발전적립금(IFRS),기타법정적립금(IFRS),재평가손익(IFRS),보험수리적손익(IFRS),기술개발준비금(IFRS),연구및인력개발준비금(IFRS),사업손실준비금(IFRS),기타임의적립금(IFRS),기타이익잉여금(IFRS),미처분이익잉여금(결손금)(IFRS),*전기이월미처분이익잉여금(결손금)(IFRS),매출액(수익)(IFRS),상품매출액(IFRS),제품매출액(IFRS),건설계약으로 인한 수익(공사수익)(IFRS),임대수익(IFRS),분양수익(IFRS),수수료수익(IFRS),기타수익(IFRS),당기상품매입액(IFRS),기초제품재고액(IFRS),(기말제품재고액)(IFRS),종업원 급여비용(IFRS),급여(IFRS),퇴직급여(IFRS),복리후생비(IFRS),보험료(IFRS),여비교통비(IFRS),임차료(IFRS),접대비(IFRS),감가상각비(IFRS),세금과공과(IFRS),광고선전비(IFRS),차량유지비(IFRS),연구개발비(IFRS),경상연구개발비(IFRS),대손상각비(IFRS),기타(IFRS),이자수익(IFRS),배당금수익(IFRS),외환차손(IFRS),외화환산손실(IFRS),지분법이익(IFRS),사채상환이익(IFRS),대손충당금환입액(IFRS),전기오류수정이익(IFRS),채무면제이익(IFRS),보험차익(IFRS),이자비용(IFRS),기타대손상각비(IFRS),외환차손(IFRS).1,외화환산손실(IFRS).1,보상비(IFRS),법인세비용(IFRS),label
(주)청호ICT,12600,2015,1,29,32901,  기타 기계 및 장비 제조업 ,1990-07-10,,1161022.0,801460.0,9044629.0,0.0,,11448297.0,872722.0,13103783.0,202238.0,140353.0,1093961.0,5626219.0,0.0,1708647.0,6878852.0,1953796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17035786.0,10333450.0,544151.0,8865720.0,0.0,0.0,0.0,0.0,1825692.0,0.0,0.0,0.0,0.0,0.0,107657.0,27075020.0,6971131.0,0.0,0.0,40121.0,0.0,0.0,0.0,0.0,288745.0,0.0,0.0,0.0,,6810802.0,0.0,0.0,8343096.0,0.0,0.0,0.0,2909331.0,0.0,7102415.0,1846934.0,0.0,0.0,987957.0,0.0,0.0,72067.0,375380.0,1492959.0,72067.0,0.0,0.0,0.0,3901851.0,0.0,0.0,0.0,0.0,36351210.0,0.0,12600575.0,0.0,0.0,0.0,-421654.0,0.0,-7060369.0,104237.0,0.0,96370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16929378.0,0.0,88950214.0,0.0,0.0,0.0,0.0,0.0,0.0,88950214.0,0.0,0.0,0.0,11582376.0,6123735.0,706928.0,538263.0,126884.0,134159.0,503413.0,1836224.0,1163515.0,0.0,10787.0,245318.0,3575477.0,0.0,0.0,224345.0,681745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272582.0,0.0,0.0,3090176.0,0.0
(주)케이티앤지,33780,2012,1,12,31201,  담배 제조업 ,1999-10-08,,348558592.0,657951712.0,862956904.0,17066428.0,0.0,800089904.0,86607000.0,7962000.0,66315268.0,274281126.0,8074000.0,354153000.0,0.0,445375000.0,748756011.0,25633000.0,45395000.0,0.0,6551000.0,0.0,227000.0,0.0,29420000.0,0.0,181985759.0,518056000.0,818532000.0,60616000.0,1120416000.0,0.0,0.0,0.0,0.0,8123000.0,0.0,0.0,300856000.0,0.0,0.0,110914000.0,1265826.0,84100000.0,0.0,0.0,45047000.0,0.0,0.0,0.0,0.0,0.0,26042000.0,4271000.0,0.0,0.0,64300916.0,25430655.0,0.0,27529000.0,0.0,0.0,1605000.0,64813661.0,0.0,45927000.0,50645000.0,0.0,0.0,546263105.0,0.0,0.0,30376526.0,148317751.0,216146790.0,30376526.0,0.0,0.0,0.0,98489005.0,0.0,3328651.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,5332683.0,0.0,-339058605.0,-30635000.0,-22765000.0,-56677000.0,0.0,602937000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.0,2393881007.0,0.0,948927040.0,0.0,3911818275.0,0.0,2502458491.0,0.0,43508993.0,0.0,0.0,3911818275.0,0.0,0.0,0.0,606363000.0,322053000.0,28262000.0,42314000.0,1942000.0,13232000.0,30639000.0,0.0,47038000.0,0.0,308238000.0,11984000.0,37106000.0,0.0,17448000.0,8957799.0,42416000.0,6366000.0,18926000.0,38263000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33129000.0,50508000.0,0.0,295689968.0,1.0
(주)케이티앤지,33780,2013,1,12,31201,  담배 제조업 ,1999-10-08,,330049191.0,699850989.0,892671000.0,24538385.0,0.0,845814000.0,98891000.0,9451287.0,64974869.0,283122095.0,10585000.0,433983000.0,0.0,525112000.0,759241728.0,26901000.0,79909000.0,0.0,6432000.0,0.0,840000.0,0.0,35464684.0,0.0,173974810.0,528983000.0,862197000.0,65234000.0,1166373000.0,0.0,0.0,0.0,0.0,8475000.0,0.0,0.0,303449000.0,0.0,0.0,108703000.0,1304027.0,83370000.0,0.0,0.0,46200000.0,0.0,0.0,0.0,0.0,0.0,26779000.0,4825000.0,0.0,0.0,65982004.0,27351000.0,0.0,7705000.0,0.0,0.0,2044000.0,65720000.0,0.0,81699000.0,116602602.0,0.0,0.0,522270981.0,0.0,0.0,27654980.0,156276728.0,226303580.0,27654980.0,0.0,0.0,0.0,20279000.0,0.0,2980599.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,5332683.0,0.0,-339058605.0,-5570000.0,-36254000.0,-49805000.0,0.0,603145000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,90000000.0,0.0,2710881251.0,0.0,769268819.0,0.0,3782629860.0,0.0,2342228939.0,0.0,109201277.0,0.0,0.0,3782629860.0,0.0,0.0,0.0,612254000.0,321530000.0,32602000.0,45724000.0,1482000.0,11805000.0,27352000.0,0.0,45892000.0,0.0,258188000.0,11297000.0,32044000.0,0.0,23357000.0,7039513.0,39151000.0,6562000.0,8190000.0,32703000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18880000.0,24690000.0,59813000.0,0.0,323898558.0,1.0
(주)케이티앤지,33780,2014,1,12,31201,  담배 제조업 ,1999-10-08,,275055091.0,808523000.0,966440000.0,27223556.0,0.0,926237000.0,78661000.0,8646372.0,68467429.0,284927948.0,13394000.0,512621000.0,0.0,541396000.0,754484471.0,26936000.0,55739000.0,0.0,31179000.0,0.0,1185000.0,0.0,23928000.0,0.0,236294054.0,574429000.0,870005000.0,66192000.0,1211365000.0,0.0,0.0,0.0,0.0,8221000.0,0.0,0.0,288948000.0,0.0,0.0,146386000.0,1453568.0,87061000.0,0.0,0.0,46561000.0,0.0,0.0,0.0,0.0,0.0,27262000.0,5480000.0,0.0,0.0,65563535.0,28975000.0,0.0,15096000.0,0.0,0.0,2126000.0,62527000.0,0.0,94258000.0,65451967.0,0.0,0.0,413113663.0,0.0,0.0,37526382.0,180809273.0,247934865.0,37526382.0,0.0,0.0,0.0,34728000.0,0.0,2870711.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,5332683.0,0.0,-339058605.0,-14303000.0,-74863000.0,-96792000.0,0.0,603145000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,42522000.0,0.0,2862880583.0,0.0,1051061436.0,0.0,4101425018.0,0.0,2521092348.0,0.0,160341585.0,0.0,0.0,4101425018.0,0.0,0.0,0.0,628153000.0,336859000.0,34341000.0,46514000.0,1702000.0,10580000.0,25124000.0,0.0,44469000.0,0.0,232052000.0,8571000.0,35747000.0,0.0,-9150000.0,7249983.0,40833000.0,16842000.0,10718000.0,3186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509000.0,16703000.0,29902000.0,0.0,346551137.0,1.0
(주)케이티앤지,33780,2015,1,12,31201,  담배 제조업 ,1999-10-08,,298161642.0,1395761973.0,1179535000.0,31479429.0,0.0,1050804000.0,130054000.0,18465000.0,75700155.0,478411853.0,9217000.0,616194000.0,0.0,603207000.0,729091958.0,27367000.0,58436000.0,0.0,25815000.0,0.0,3618000.0,0.0,52590000.0,0.0,235242376.0,583481000.0,955774000.0,72949000.0,1265494000.0,0.0,0.0,0.0,0.0,7981000.0,0.0,0.0,307956000.0,0.0,0.0,121825000.0,1508120.0,87902000.0,0.0,0.0,47777000.0,0.0,0.0,0.0,0.0,0.0,28282000.0,6180000.0,0.0,0.0,65781821.0,37004000.0,0.0,16295000.0,0.0,0.0,2264000.0,22153732.0,0.0,101407000.0,62384000.0,19404000.0,0.0,955654373.0,0.0,0.0,28641682.0,224835607.0,260065161.0,28641682.0,0.0,0.0,0.0,30290528.0,0.0,2765678.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,-22275.0,0.0,-337062052.0,-30378000.0,-88732000.0,-127250000.0,0.0,603145000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,3183807009.0,0.0,1363663484.0,0.0,4134035080.0,0.0,2607649889.0,0.0,142846610.0,0.0,0.0,4134035080.0,0.0,0.0,0.0,667611000.0,344050000.0,45422000.0,65556000.0,1822000.0,11229000.0,22897000.0,0.0,42559000.0,0.0,247689000.0,6472000.0,36032000.0,0.0,-1060000.0,7472096.0,38325659.0,12098000.0,9622000.0,3317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13996000.0,33871000.0,0.0,383703238.0,1.0
(주)케이티앤지,33780,2016,1,12,31201,  담배 제조업 ,1999-10-08,,673472602.0,1843799770.0,1235967000.0,34698067.0,0.0,1130086000.0,100253000.0,17590000.0,69353171.0,467417606.0,17001000.0,693021000.0,0.0,622796000.0,783039000.0,29899000.0,58245000.0,0.0,12985000.0,0.0,699000.0,0.0,39309000.0,0.0,304043796.0,544075000.0,1031949000.0,72551000.0,1312285000.0,0.0,0.0,0.0,0.0,7154000.0,0.0,0.0,308604000.0,0.0,0.0,49710000.0,1907344.0,87902000.0,0.0,0.0,49713000.0,0.0,0.0,0.0,0.0,0.0,35080000.0,6459000.0,0.0,0.0,91619955.0,41828000.0,0.0,9832000.0,0.0,0.0,0.0,30388163.0,0.0,103136000.0,85160000.0,21418105.0,0.0,1355877827.0,0.0,0.0,9555953.0,210213064.0,261450420.0,9555953.0,0.0,0.0,0.0,62850586.0,0.0,4703529.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,6476529.0,0.0,-328157286.0,-18942000.0,-76205000.0,-102643000.0,0.0,603145000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,3761409000.0,0.0,1552633306.0,0.0,4468855746.0,0.0,2670305016.0,0.0,184733882.0,0.0,0.0,4468855746.0,0.0,0.0,0.0,681218000.0,357334000.0,36034000.0,70572000.0,1915000.0,13791000.0,20181000.0,0.0,38889000.0,0.0,267441000.0,5567000.0,37468000.0,0.0,-1915000.0,6701579.0,41562355.0,15129000.0,27763000.0,1907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32546000.0,16418000.0,0.0,367287783.0,1.0
(주)케이티앤지,33780,2017,1,12,31201,  담배 제조업 ,1999-10-08,,715116843.0,2099634374.0,1106231000.0,39405222.0,0.0,1063987000.0,19560000.0,18048605.0,59174971.0,280244881.0,38820000.0,686050000.0,0.0,696827000.0,821991932.0,24637000.0,56045000.0,0.0,0.0,0.0,0.0,0.0,36901114.0,0.0,317784188.0,635857000.0,1069925000.0,74031000.0,1313901005.0,0.0,0.0,0.0,0.0,11247000.0,0.0,0.0,293268000.0,0.0,0.0,109736000.0,1829000.0,110164000.0,0.0,0.0,50506000.0,0.0,0.0,0.0,0.0,0.0,35506000.0,2756000.0,0.0,0.0,139897403.0,59536043.0,0.0,21576000.0,0.0,0.0,0.0,26786000.0,0.0,68537000.0,68935000.0,23189000.0,0.0,1119127247.0,0.0,0.0,10600183.0,175149547.0,116680524.0,10600183.0,0.0,0.0,0.0,100588590.0,0.0,9201578.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,4334268.0,0.0,-328157286.0,7730000.0,-83190000.0,-75460000.0,0.0,603145000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,4385324986.0,0.0,1721704061.0,0.0,4667193482.0,0.0,2672324092.0,0.0,190002566.0,0.0,0.0,4667193482.0,0.0,0.0,0.0,685036000.0,364315000.0,38214000.0,52082000.0,2495000.0,18628000.0,25843000.0,0.0,45319000.0,0.0,294767000.0,6515000.0,43552000.0,0.0,-1641000.0,9211581.0,43166000.0,19773000.0,45956000.0,92524000.0,5716540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51652000.0,108815000.0,0.0,187705603.0,1.0
(주)케이티앤지,33780,2018,1,12,31201,  담배 제조업 ,1999-10-08,,932969110.0,602878583.0,1191098534.0,45229660.0,0.0,977950204.0,246159330.0,17060000.0,54207755.0,27567432.0,89715000.0,792856000.0,0.0,677990000.0,817422195.0,26128000.0,55743000.0,3069000.0,8990000.0,0.0,279000.0,0.0,28845000.0,0.0,495048833.0,660574000.0,1094179000.0,76199000.0,1364906337.0,0.0,0.0,0.0,0.0,9233000.0,0.0,0.0,320957000.0,0.0,0.0,137567000.0,4038000.0,110164000.0,0.0,0.0,50566064.0,0.0,0.0,0.0,0.0,0.0,36862000.0,5201000.0,0.0,0.0,140209000.0,84899000.0,0.0,290000.0,0.0,0.0,2161000.0,33767609.0,0.0,72573000.0,83686000.0,23399000.0,0.0,771128518.0,0.0,0.0,171501109.0,200796906.0,133204199.0,171501109.0,0.0,0.0,0.0,93475334.0,0.0,2274558.0,0.0,0.0,954959485.0,0.0,0.0,0.0,0.0,0.0,4334268.0,0.0,-328157286.0,0.0,-75413443.0,-131992443.0,0.0,602938000.0,12851000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880360000.0,0.0,1605334485.0,0.0,4471515592.0,0.0,2374431930.0,0.0,175953464.0,0.0,0.0,4471515592.0,0.0,0.0,0.0,742597000.0,395311000.0,36662000.0,62154000.0,2875000.0,19068000.0,29600000.0,0.0,44026000.0,0.0,282384000.0,7428000.0,43148000.0,0.0,-5867000.0,9142085.0,17413000.0,20509000.0,3297000.0,7204000.0,9774133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6796000.0,66121000.0,0.0,419124403.0,1.0
STX조선해양(주),67250,2012,4,31,33101,  기타 운송장비 제조업 ,2003-10-27,2014/04/15,423793000.0,276714000.0,2608473000.0,159170000.0,,203833000.0,70062000.0,46811000.0,293677000.0,548169000.0,175000.0,4865000.0,0.0,15276000.0,170562000.0,830000.0,100655000.0,0.0,0.0,0.0,0.0,0.0,57841000.0,0.0,0.0,783827000.0,1062409000.0,895849000.0,1205819000.0,0.0,0.0,0.0,0.0,20471000.0,23663000.0,0.0,353750000.0,,,422184000.0,0.0,118400000.0,19971000.0,0.0,655000.0,32927000.0,0.0,0.0,0.0,0.0,187060000.0,0.0,0.0,,212842000.0,59131000.0,0.0,0.0,0.0,0.0,0.0,30664000.0,0.0,1190979000.0,707139000.0,7361000.0,0.0,826347000.0,0.0,0.0,33762000.0,565000.0,24795000.0,35090000.0,349024000.0,0.0,149327000.0,665794000.0,0.0,43800000.0,0.0,0.0,214365000.0,0.0,297328000.0,11729000.0,0.0,0.0,-7820000.0,0.0,-6736000.0,-232000.0,0.0,176399000.0,2267000.0,17710000.0,303000.0,6221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11872000.0,0.0,6221198000.0,0.0,0.0,0.0,0.0,0.0,0.0,6221198000.0,0.0,0.0,0.0,889135000.0,84664000.0,1697000.0,9236000.0,256000.0,4391000.0,13782000.0,1589000.0,15536000.0,35565000.0,3083000.0,1515000.0,0.0,0.0,7631000.0,7057000.0,19806000.0,591000.0,0.0,0.0,8501000.0,,0.0,0.0,0.0,0.0,,166319000.0,44669000.0,16860000.0,0.0,-143377000.0,0.0
계룡건설산업(주),13580,2012,1,41,64102,  종합 건설업 ,1996-01-30,,177866019.0,162107788.0,580170742.0,10717349.0,,0.0,0.0,0.0,37953161.0,28559707.0,0.0,0.0,0.0,0.0,3616949.0,0.0,0.0,22450916.0,152197347.0,0.0,27768136.0,1295772.0,0.0,0.0,87053773.0,49103998.0,114862574.0,2157179.0,0.0,1540217.0,0.0,0.0,0.0,3696153.0,0.0,0.0,0.0,,,30981708.0,10747882.0,17621131.0,0.0,0.0,0.0,5249884.0,0.0,0.0,0.0,0.0,2112807.0,0.0,0.0,,1627627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239496435.0,0.0,0.0,0.0,0.0,0.0,0.0,26108166.0,4080937.0,0.0,26409261.0,87000000.0,0.0,0.0,79106667.0,0.0,16999069.0,0.0,0.0,44654535.0,0.0,7987420.0,0.0,0.0,0.0,4616610.0,0.0,-2994023.0,2636392.0,0.0,7520910.0,0.0,18610000.0,197700.0,2200000.0,0.0,18610000.0,0.0,0.0,20000000.0,0.0,0.0,330397700.0,0.0,44592698.0,0.0,1544875888.0,0.0,0.0,1379486779.0,0.0,26251993.0,0.0,8195768.0,0.0,0.0,0.0,143240962.0,28908737.0,3245892.0,6244284.0,433254.0,1147913.0,1799182.0,1297525.0,2522981.0,0.0,2710203.0,984949.0,161103.0,0.0,15548738.0,267567.0,7004811.0,104340.0,297.0,855857.0,822200.0,,0.0,0.0,0.0,0.0,,12345418.0,297.0,855857.0,533367.0,5829347.0,0.0
계양전기(주),12200,2016,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,7919690.0,7080099.0,65699398.0,0.0,,66272270.0,228344.0,80099.0,169724.0,672.0,4837771.0,16724285.0,15094064.0,378422.0,1887991.0,55091.0,1276357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17691332.0,35304219.0,4942102.0,83557120.0,0.0,0.0,0.0,0.0,1717565.0,0.0,0.0,11173986.0,0.0,0.0,7310401.0,0.0,229904.0,5562711.0,7381.0,0.0,5492025.0,0.0,0.0,0.0,1119433.0,446624.0,0.0,0.0,,351744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731428.0,37726426.0,5670777.0,0.0,6346.0,4790389.0,0.0,0.0,0.0,2467067.0,1736344.0,2617571.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,650185.0,16300000.0,700000.0,23692000.0,0.0,0.0,16421521.0,252307.0,0.0,0.0,0.0,0.0,321509.0,0.0,5271742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93644278.0,-9404.0,18412022.0,0.0,339878931.0,53340995.0,286335779.0,0.0,0.0,0.0,0.0,202157.0,0.0,0.0,0.0,59159047.0,21731142.0,2887199.0,4559230.0,0.0,0.0,1225499.0,0.0,1627922.0,0.0,1273915.0,0.0,4147624.0,0.0,0.0,8100792.0,118626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403395.0,1.0
계양전기(주),12200,2017,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,14254417.0,0.0,71550995.0,0.0,0.0,71477698.0,204185.0,0.0,1988315.0,192921.0,4256973.0,18647372.0,15937152.0,469019.0,1679571.0,50217.0,1723409.0,0.0,0.0,0.0,0.0,0.0,1384264.0,0.0,0.0,14721829.0,34519220.0,4781970.0,94997945.0,0.0,0.0,0.0,0.0,1628560.0,0.0,0.0,10792689.0,0.0,0.0,1656877.0,0.0,0.0,1912096.0,0.0,0.0,9185476.0,0.0,0.0,0.0,1119433.0,2130073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47742520.0,8996915.0,0.0,1666.0,5794396.0,0.0,0.0,44043.0,435701.0,1333115.0,2943523.0,0.0,0.0,0.0,0.0,0.0,215567.0,0.0,0.0,16300000.0,700000.0,23692000.0,0.0,0.0,16421521.0,252341.0,0.0,0.0,0.0,-407408.0,-407408.0,0.0,5206800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106944278.0,0.0,0.0,0.0,9147254.0,0.0,339922486.0,52161691.0,287760795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63169753.0,23277082.0,2791563.0,4474859.0,0.0,0.0,1151690.0,0.0,1767808.0,0.0,1071774.0,0.0,4270578.0,0.0,0.0,8103713.0,49153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571912.0,0.0,0.0,0.0,2857758.0,1.0
계양전기(주),12200,2018,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,10321498.0,0.0,73675995.0,797075.0,0.0,74169836.0,118831.0,0.0,427197.0,2056.0,4190231.0,23826408.0,16435921.0,290730.0,2263976.0,46434.0,1777707.0,0.0,0.0,0.0,0.0,0.0,1278776.0,0.0,0.0,14721829.0,41912438.0,5661359.0,99663548.0,0.0,0.0,0.0,0.0,1606693.0,0.0,0.0,12173616.0,0.0,0.0,4381693.0,0.0,0.0,901927.0,0.0,0.0,6079739.0,0.0,0.0,0.0,442700.0,2910863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39548833.0,6970246.0,0.0,1616.0,6158540.0,0.0,0.0,245563.0,1083183.0,0.0,1977933.0,0.0,0.0,0.0,17500000.0,0.0,257837.0,0.0,0.0,16300000.0,700000.0,23692000.0,0.0,0.0,16421521.0,252341.0,0.0,0.0,0.0,-669395.0,-669395.0,0.0,5394500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113944278.0,0.0,0.0,0.0,5402879.0,0.0,365071318.0,48874399.0,316196919.0,0.0,0.0,0.0,0.0,195817.0,0.0,0.0,0.0,66284366.0,24036682.0,2583519.0,4651336.0,0.0,0.0,1202939.0,0.0,1911936.0,0.0,1405027.0,0.0,3083159.0,0.0,0.0,9822766.0,49130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000.0,0.0,0.0,0.0,382385.0,1.0
계양전기(주),12200,2019,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,5581123.0,0.0,84865645.0,3024909.0,0.0,85824141.0,137216.0,0.0,1007393.0,278458.0,5018259.0,23158605.0,14930670.0,0.0,3008631.0,47558.0,4369432.0,0.0,0.0,0.0,0.0,0.0,1338123.0,0.0,0.0,14721829.0,42017081.0,5944729.0,104276919.0,0.0,0.0,0.0,0.0,1795625.0,0.0,0.0,12845787.0,0.0,0.0,9961428.0,0.0,0.0,0.0,0.0,0.0,4581030.0,0.0,0.0,0.0,442700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42949023.0,5521802.0,0.0,1574.0,7155164.0,0.0,0.0,212369.0,,0.0,5393656.0,0.0,0.0,0.0,22000000.0,0.0,199858.0,0.0,0.0,16300000.0,700000.0,23692000.0,0.0,0.0,16421521.0,242760.0,0.0,0.0,0.0,-323486.0,-323486.0,0.0,5599200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118944278.0,0.0,0.0,0.0,-4883002.0,0.0,375025412.0,49523990.0,325481252.0,0.0,0.0,0.0,0.0,20170.0,0.0,0.0,0.0,70003077.0,24387599.0,3053976.0,3963083.0,0.0,0.0,1205512.0,0.0,1779128.0,0.0,990708.0,0.0,2434302.0,0.0,0.0,8805201.0,29673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550000.0,0.0,0.0,0.0,-1697812.0,1.0
계양전기(주),12200,2020,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,15895056.0,0.0,97968616.0,3703733.0,0.0,97821445.0,230941.0,0.0,457845.0,2260104.0,4934779.0,21595481.0,14068297.0,0.0,3340308.0,41890.0,3321393.0,0.0,0.0,0.0,0.0,0.0,110676.0,0.0,0.0,14715476.0,48779259.0,6397880.0,108033962.0,0.0,0.0,0.0,0.0,1947668.0,0.0,0.0,13292659.0,0.0,0.0,493085.0,0.0,0.0,0.0,0.0,0.0,3323397.0,0.0,0.0,0.0,442700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464279.0,0.0,53095664.0,5670245.0,0.0,1442.0,7516355.0,0.0,0.0,265023.0,1699420.0,0.0,2624180.0,0.0,0.0,0.0,0.0,0.0,341506.0,0.0,0.0,16300000.0,700000.0,23692000.0,0.0,0.0,16421521.0,242760.0,0.0,0.0,0.0,-176688.0,-176688.0,0.0,5718900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116944278.0,0.0,0.0,0.0,4650365.0,0.0,379681390.0,50310428.0,329317545.0,0.0,0.0,0.0,0.0,53417.0,0.0,0.0,0.0,67113304.0,23957094.0,3008481.0,3374359.0,0.0,0.0,1267631.0,0.0,1335129.0,0.0,699745.0,0.0,2248765.0,0.0,-767908.0,7315600.0,163571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045890.0,0.0,0.0,0.0,1469322.0,1.0
