회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율(IFRS),유형자산증가율(IFRS),비유동생물자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),정상영업이익증가율(IFRS),순이익증가율(IFRS),총포괄이익증가율(IFRS),종업원1인당 부가가치증가율(IFRS),종업원수증가율(IFRS),종업원1인당 매출액증가율(IFRS),종업원1인당 인건비증가율(IFRS),매출액총이익률(IFRS),매출액정상영업이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본정상영업이익률(IFRS),총자본순이익률(IFRS),자기자본정상영업이익률(IFRS),자기자본순이익률(IFRS),경영자본정상영업이익률(IFRS),경영자본순이익률(IFRS),자본금정상영업이익률(IFRS),자본금순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),기타손익비률(IFRS),금융손익비율(IFRS),금융비용부담률(IFRS),외환이익 대 매출액비율(IFRS),광고선전비 대 매출액비율(IFRS),세금과공과 대 세금과공과 차감전순이익률(IFRS),기업순이익률(IFRS),수지비율(관계기업투자손익 제외)(IFRS),인건비 대 총비용비율(IFRS),R & D 투자효율(IFRS),세금과공과 대 총비용비율(IFRS),금융비용 대 총비용비율(IFRS),감가상각비 대 총비용비율(IFRS),감가상각률(IFRS),누적감가상각률(IFRS),이자부담률(IFRS),지급이자율(IFRS),차입금평균이자율(IFRS),유보율(IFRS),사내유보율(IFRS),사내유보 대 자기자본비율(IFRS),적립금비율(재정비율)(IFRS),평균배당률(IFRS),자기자본배당률(IFRS),배당성향(IFRS),1주당매출액(IFRS)(원),1주당순이익(IFRS)(원),1주당 CASH FLOW(IFRS)(원),1주당순자산(IFRS)(원),1주당정상영업이익(IFRS)(원),유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),비유동장기적합률(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매출채권비율(IFRS),재고자산 대 순운전자본비율(IFRS),매출채권 대 매입채무비율(IFRS),"매출채권 대 상,제품비율(IFRS)",매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),비유동부채비율(IFRS),비유동부채 대 순운전자본비율(IFRS),순운전자본비율(IFRS),차입금의존도(IFRS),차입금비율(IFRS),이자보상배율(이자비용)(IFRS),이자보상배율(순금융비용)(IFRS),유보액대비율(IFRS),유보액 대 납입자본배율(IFRS),유동자산집중도(IFRS),비유동자산집중도(IFRS),투자집중도(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS),정상영업이익대비이자보상배율(IFRS),총자본회전률(IFRS),경영자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),재고자산회전기간(IFRS),"상품,제품회전률(IFRS)","원,부재료회전률(IFRS)",재공품회전률(IFRS),매출채권회전률(IFRS),매출채권회전기간(IFRS),비유동자산회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS),운전자본회전률(IFRS),1회전기간(IFRS),부가가치(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원),종업원1인당 매출액(IFRS)(백만원),종업원1인당 정상영업이익(IFRS)(백만원),종업원1인당 순이익(IFRS)(백만원),종업원1인당 인건비(IFRS)(백만원),노동장비율(IFRS),기계장비율(IFRS),자본집약도(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),부가가치(IFRS)(백만원).1,법인세비용차감전(계속사업)손익(IFRS)(백만원),인건비(IFRS)(백만원),금융비용(IFRS)(백만원),임차료(IFRS)(백만원),세금과공과(IFRS)(백만원),감가상각비(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원).1,총자본투자효율(IFRS).1,기계투자효율(IFRS).1,부가가치율(IFRS).1,종업원수(IFRS),label
(주)무궁화인포메이션테크놀로지,38340,2015,6,26,74707,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2001-11-22,,8.59,-5.74,0.0,0.0,29.6,-8.16,-15.34,30.8,-44.17,0.0,0.0,0.0,,,,,15.23,-26.87,-45.63,-13.8,-15.86,-26.93,-22.89,-39.98,-17.47,-29.66,-17.66,-29.98,84.77,126.87,-19.41,2.35,-2.35,0.41,0.37,0.0,-28.32,144.1,9.21,0.0,0.0,-1.56,2.73,12.68,57.55,-4.52,7.99,5.74,-20.53,,,-33.67,,,,309.5,-145.0,-113.94,,-83.18,47.06,12.85,88.91,41.02,52.94,75.17,24.83,79.47,70.43,68.88,203.3,177.18,3.12,178.33,25.29,150.92,303.55,118.16,33.04,30.8,100.0,2.24,7.04,23.91,8.01,10.66,-23.81,999999999.0,-17.07,-0.19,86.72,82.73,154.25,-89.43,-277.29,-22.21,-39.18,0.0,0.59,0.65,0.85,0.66,1.92,7.16,50.97,1.15,1.33,8.59,42.47,13.44,26.94,0.0,6.08,60.06,1.21,3.1,0.76,0.13,0.02,-4044.02,,,,,,,,,-16.62,-93.66,-1157.2,-29.32,0.0,0.0,0.0,-4044.02,-6384.12,1921.64,-324.75,0.0,0.0,569.12,,-16.62,-1157.2,-29.32,,1
(주)미래SCI,28040,2015,4,46,32901,  도매 및 상품 중개업 ,1996-07-27,2021/04/13,10.73,-14.58,0.0,-13.35,-14.7,172.65,-24.53,6.51,88.69,0.0,0.0,0.0,,,,,14.47,3.51,-29.61,1.24,1.22,-10.3,4.39,-37.04,1.28,-10.84,3.83,-32.39,85.53,96.49,-21.15,-9.72,9.3,-0.08,0.0,0.0,-7.07,117.3,10.91,0.0,0.0,7.78,5.68,4.98,111.84,4.48,6.41,6.1,52.63,,,46.45,,,,401.84,-341.0,-104.34,,14.09,33.42,19.23,50.2,26.99,66.58,27.3,72.7,152.57,243.88,200.88,49.99,40.38,0.0,399.05,0.0,200.84,1451.76,198.69,266.3,244.89,99.09,21.4,0.0,-33.44,48.32,177.01,0.37,-0.9,9.42,0.53,68.99,218.44,287.66,-14.77,-22.22,-10.74,-32.44,0.38,0.35,0.37,1.25,1.09,0.48,4.89,74.62,1.45,2.15,4.43,82.38,16.2,46.26,7.02,2.37,154.16,0.46,0.49,0.4,0.52,0.01,1764.74,,,,,,,,,4.02,6.43,50.49,12.16,107.32,-7.32,-243.58,1764.74,-2561.38,1893.88,1350.12,0.0,0.0,985.55,,4.02,50.49,12.16,,1
(주)미래SCI,28040,2016,4,46,32901,  도매 및 상품 중개업 ,1996-07-27,2021/04/13,3.59,-90.4,0.0,-69.26,-73.43,157.04,-87.64,36.88,13.73,298.99,0.0,0.0,,,,,27.03,12.3,-44.17,4.72,4.55,-16.34,14.32,-51.43,6.83,-24.52,23.81,-85.51,72.97,87.7,-16.35,-6.1,6.17,-0.52,0.19,0.0,-14.05,103.96,5.62,0.0,0.0,5.8,4.66,8.42,40.15,3.35,4.86,5.01,77.97,,,52.82,,,,980.01,-430.0,-120.29,,120.54,82.93,0.93,485.7,82.16,17.07,36.07,63.93,177.92,47.33,42.97,137.59,136.32,0.09,2831.95,3.39,261.82,2831.95,1081.66,177.23,167.08,99.33,10.15,16.15,22.66,49.47,137.14,1.86,0.34,15.81,0.78,158.46,111.9,107.27,-9.98,-12.9,-6.38,-17.55,1.99,0.37,0.56,1.16,1.94,0.54,3.52,103.56,0.63,0.67,10.43,35.0,29.4,135.73,18.34,1.56,233.39,0.89,1.1,0.3,0.12,0.01,1549.92,,,,,,,,,3.41,58.81,42922.1,9.39,63.65,36.35,-470.45,1549.92,-668.66,986.57,1019.0,0.0,0.0,817.97,,3.41,42922.1,9.39,,1
(주)바이오니아,64550,2013,5,21,32103,  의료용 물질 및 의약품 제조업 ,2005-12-29,,2.65,-9.67,0.0,0.0,-4.41,14.45,-7.77,-6.0,16.41,0.0,0.0,0.0,,,,,60.9,-15.25,-29.92,-5.2,-5.28,-10.36,-11.96,-23.47,-5.38,-10.55,-57.1,-112.0,39.1,115.25,-14.68,-10.63,9.92,-0.71,1.55,0.0,-6.92,128.87,23.09,24.04,0.0,7.43,13.26,10.98,74.65,6.15,8.16,8.46,354.24,,,75.01,,,,1838.08,-565.0,-291.21,,-280.4,41.71,30.07,71.55,29.17,58.29,42.24,57.76,454.24,138.01,114.46,85.0,59.44,6.44,183.39,0.0,656.51,378.06,27.93,136.77,116.19,94.62,20.58,0.0,-7.36,42.53,100.71,-1.5,-2.02,32.94,3.54,114.32,174.47,288.19,-8.05,-10.93,-4.65,-13.6,-1.54,0.35,0.35,0.78,3.74,0.62,11.77,31.01,0.87,1.31,2.62,139.57,5.93,11.9,7.7,1.71,213.9,0.57,1.05,0.42,0.0,0.0,6362.65,,,,,,,,,9.1,29.41,141.69,26.62,115.9,-15.9,-112.41,6362.65,-7155.78,7374.18,2372.21,0.0,0.0,4234.33,,9.1,141.69,26.62,,0
(주)바이오니아,64550,2014,5,21,32103,  의료용 물질 및 의약품 제조업 ,2005-12-29,,-3.68,-6.96,0.0,0.0,-0.8,-7.71,8.38,2.25,-25.31,0.0,0.0,0.0,,,,,58.42,-48.4,-75.95,-12.47,-12.59,-19.75,-28.93,-45.39,-12.75,-20.01,-127.92,-200.74,41.58,148.4,-27.55,-13.09,14.37,1.28,2.44,0.0,-16.01,173.11,26.78,32.93,0.0,8.0,10.32,8.93,81.64,6.62,10.04,9.44,331.05,,,71.78,,,,1299.64,-992.0,-314.06,,-628.98,39.97,35.31,66.57,25.85,60.03,44.84,55.16,431.05,133.9,111.95,86.18,55.75,7.63,134.99,0.0,879.34,272.04,15.35,123.03,103.43,98.48,19.6,0.0,-6.41,39.16,87.34,-3.26,-4.28,34.44,3.31,157.08,227.42,373.39,-10.9,-15.36,-6.01,-22.69,-3.37,0.26,0.26,0.6,2.64,0.46,9.13,39.96,0.64,0.94,1.95,186.83,3.98,10.53,6.04,1.23,295.6,0.44,0.86,0.29,0.0,0.0,478.47,,,,,,,,,0.71,2.38,13.22,2.68,1796.41,-1696.41,-2833.89,478.47,-13558.31,8595.21,2566.34,0.0,0.0,3311.7,,0.71,13.22,2.68,,0
(주)상보,27580,2014,5,22,32602,  고무 및 플라스틱제품 제조업 ,2007-10-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11.7,0.42,-4.63,0.86,0.55,-6.01,1.58,-17.35,0.55,-6.1,13.24,-145.55,88.3,99.58,-1.5,-0.27,0.87,0.74,0.19,0.0,-4.88,101.06,7.7,3.22,0.47,0.85,3.06,11.17,73.19,1.74,3.11,3.11,773.24,,,92.14,,,,15723.22,-490.0,-1871.14,,66.2,51.89,23.56,107.84,39.66,48.11,34.65,65.35,838.91,138.86,108.38,93.31,71.32,34.27,142.05,0.0,142.01,180.46,100.03,188.6,160.47,84.65,28.12,0.0,-3.72,46.62,134.56,0.38,-0.24,31.94,7.73,39.95,37.04,75.89,-23.65,-33.15,-15.46,-11.9,0.48,1.3,1.32,3.75,31.45,1.99,10.62,34.36,2.5,3.28,10.62,34.35,13.5,92.55,133.65,7.48,48.8,2.7,3.25,1.21,0.13,0.02,25898.61,,,,,,,,,14.82,37.4,91.32,11.41,69.36,30.64,-40.55,25898.61,-2458.43,17964.55,1983.67,167.37,1104.42,7137.13,,14.82,91.32,11.41,,1
(주)상보,27580,2015,5,22,32602,  고무 및 플라스틱제품 제조업 ,2007-10-01,,1.07,0.01,0.0,0.0,2.81,-0.55,14.89,-10.14,-21.28,0.0,0.0,0.0,,,,,11.79,-0.89,-2.92,-0.78,-0.9,-2.97,-2.76,-9.08,-0.92,-3.02,-17.57,-57.87,88.21,100.89,-1.33,-0.25,1.54,1.78,0.08,0.0,-1.4,102.16,9.71,2.67,0.54,1.47,3.95,11.32,80.26,2.33,3.22,3.42,425.59,,,86.15,,,,8252.01,-244.0,-375.85,,-73.2,51.05,27.22,104.3,37.16,48.95,30.81,69.19,502.59,158.87,106.45,94.51,68.78,25.86,126.06,0.0,245.67,156.37,51.31,224.58,175.33,76.25,49.24,0.0,-2.97,52.14,169.22,-0.53,-0.44,26.09,4.26,50.6,47.72,97.13,-14.38,-19.09,-9.95,-9.84,-0.58,1.02,1.03,3.11,19.8,1.51,10.52,34.69,1.98,2.65,7.78,46.89,9.76,61.69,118.65,5.83,62.6,2.1,2.55,0.96,0.32,0.01,25712.38,,,,,,,,,14.56,37.11,83.96,14.39,70.76,29.24,-20.3,25712.38,-3967.45,18193.41,2753.89,314.91,1014.76,7401.88,,14.56,83.96,14.39,,1
(주)상보,27580,2016,5,22,32602,  고무 및 플라스틱제품 제조업 ,2007-10-01,,-4.57,-6.8,0.0,-1.7,-14.15,4.62,-13.14,-1.47,-15.09,0.0,0.0,0.0,,,,,5.8,-7.13,-13.35,-6.2,-6.27,-11.74,-20.03,-37.51,-6.42,-12.03,-88.68,-166.06,94.2,107.13,-5.34,-0.64,1.89,1.18,0.07,0.0,-10.08,112.01,10.47,3.04,0.88,1.62,4.47,12.53,99.99,2.42,3.67,3.44,313.22,,,82.91,,,,6288.96,-848.0,77.29,,-448.55,55.97,22.6,127.1,43.32,44.03,31.81,68.19,394.88,138.43,101.77,98.65,76.36,32.22,152.17,0.0,186.38,187.1,81.64,214.37,178.35,80.39,36.03,0.0,-0.76,48.21,151.56,-3.63,-5.6,25.23,3.13,60.8,52.95,107.69,-2.73,-3.86,-1.86,-2.07,-3.78,0.88,0.9,2.81,12.43,1.28,10.12,36.08,1.64,2.19,6.62,55.17,8.17,52.22,113.08,4.79,76.24,1.89,2.25,0.81,0.78,0.01,5799.8,,,,,,,,,3.44,9.25,19.48,3.82,318.38,-218.38,-349.27,5799.8,-18913.91,18465.38,2865.33,340.85,1550.37,7881.94,,3.44,19.48,3.82,,1
(주)서울리거,43710,2012,5,46,33309,  도매 및 상품 중개업 ,2002-07-11,,48.58,83.26,0.0,0.0,86.82,41.33,1423.18,17.84,97.25,294.87,0.0,0.0,,,,,6.51,2.76,3.04,8.29,7.57,8.34,11.14,12.28,8.04,8.86,13.58,14.97,93.49,97.24,0.28,0.22,-0.22,-0.05,0.0,12.87,7.74,96.98,4.18,0.0,0.46,-0.22,3.58,51.53,49.63,-1.86,0.72,1.43,47.26,,,70.08,,,,2463.63,84.0,-156.33,,67.9,79.96,55.46,399.06,35.61,20.04,61.45,38.55,131.83,32.61,26.13,342.89,152.72,47.25,40.78,78.3,81.59,930.94,49.99,62.73,37.95,0.0,24.78,26.89,56.64,14.36,23.37,61.31,999999999.0,22.03,0.47,29.72,6.7,40.49,-31.03,-83.28,-11.96,-5.21,0.0,2.75,2.92,4.04,4.93,8.55,15.87,23.0,3.36,5.15,9.72,37.55,115.29,41.18,0.0,13.79,26.47,14.93,23.39,2.63,0.13,0.02,4601.61,,,,,,,,,25.5,200.66,216.49,11.1,36.74,63.26,27.36,4601.61,1259.05,1690.82,-89.93,107.14,185.95,1448.57,,25.5,216.49,11.1,,0
(주)서희건설,35890,2012,5,41,64101,  종합 건설업 ,1999-12-24,,0.48,77.63,0.0,25.0,28.07,-10.06,1.48,7.16,-4.83,-49.56,0.0,0.0,,,,,7.64,0.78,-1.83,1.86,0.91,-2.13,3.01,-7.17,1.22,-2.87,10.71,-25.02,92.36,99.22,-2.63,-0.83,0.83,0.0,0.2,0.0,-1.16,101.82,5.94,0.0,0.0,0.81,0.42,7.24,23.06,1.39,6.95,7.88,205.13,,,67.69,,,,6380.14,-121.0,-312.12,,49.77,64.77,3.11,183.83,62.75,35.23,31.06,68.94,301.92,113.44,77.26,119.06,115.36,12.35,1057.33,19.41,115.81,16688.3,912.95,221.98,175.15,55.09,46.83,140.26,10.37,27.51,88.56,0.47,-1.22,21.26,2.1,58.77,26.96,62.65,-9.72,-24.37,-6.7,-5.76,0.94,1.17,1.57,3.85,13.73,1.67,5.63,64.82,1.7,1.75,58.24,6.27,1058.08,61.63,0.0,5.9,61.89,3.71,24.4,0.93,0.02,0.3,51076.84,,,,,,,,,6.47,293.54,371.32,5.56,110.39,-10.39,-32.92,51076.84,-16973.58,56382.2,7637.01,0.0,0.0,4031.22,,6.47,371.32,5.56,,0
(주)서희건설,35890,2013,5,41,64101,  종합 건설업 ,1999-12-24,,-5.32,-84.24,0.0,28.05,15.37,-16.57,-16.93,-27.16,-9.42,162.91,0.0,0.0,,,,,10.31,2.26,-7.91,3.35,2.45,-8.57,8.87,-31.75,3.28,-11.46,23.57,-82.83,89.69,97.74,-9.53,-1.12,1.3,0.18,0.24,0.0,-7.16,107.14,7.39,0.0,0.0,1.19,1.26,9.74,6.41,1.94,7.94,8.03,123.22,,,55.9,,,,5205.9,-422.0,166.04,,117.87,57.07,3.09,132.93,55.3,42.93,24.06,75.94,219.92,178.42,93.4,105.61,102.34,13.7,872.88,58.25,110.02,11659.9,793.38,315.61,224.59,55.05,91.02,722.4,3.03,29.74,123.59,1.07,-4.61,13.72,1.28,56.35,35.99,68.9,-1.62,-4.14,-1.23,-1.11,1.75,1.08,1.45,3.92,10.41,1.5,6.66,54.78,1.77,1.83,57.21,6.38,834.25,61.42,0.0,5.88,62.12,2.78,29.84,0.94,0.02,0.07,28690.21,,,,,,,,,3.84,377.54,764.37,3.45,233.53,-133.53,-229.54,28690.21,-60488.58,66999.19,10789.28,0.0,0.0,11390.32,,3.84,764.37,3.45,,0
(주)서희건설,35890,2014,5,41,64101,  종합 건설업 ,1999-12-24,,-1.8,-3.67,0.0,-1.8,-2.84,-1.01,-7.36,3.81,13.11,115.37,0.0,0.0,,,,,12.0,4.31,0.66,5.88,5.48,0.83,22.2,4.01,7.16,1.09,50.77,8.99,88.0,95.69,-3.36,-1.17,1.15,-0.01,0.22,30.87,2.3,99.06,7.3,0.0,0.0,1.16,1.16,6.94,7.75,1.95,7.15,6.66,131.59,,,57.51,,,,5888.39,46.0,202.42,,253.85,57.53,2.9,135.44,55.86,42.47,25.29,74.71,228.3,167.93,89.26,109.75,106.57,14.11,700.87,32.61,69.53,12942.84,1007.96,295.38,207.25,48.62,88.13,436.28,5.11,26.4,104.39,2.93,1.82,14.76,1.36,45.09,33.61,59.47,5.37,15.2,4.01,3.13,3.73,1.27,1.66,5.15,11.78,1.69,8.26,44.21,2.22,2.29,74.03,4.93,1140.62,79.17,0.0,9.37,38.96,2.98,126.25,1.15,0.01,0.0,99179.18,,,,,,,,,13.5,1354.81,2237.0,10.53,69.07,30.93,6.23,99179.18,8936.03,68504.58,10873.63,0.0,0.0,10864.95,,13.5,2237.0,10.53,,0
(주)서희건설,35890,2015,5,41,64101,  종합 건설업 ,1999-12-24,,-1.7,-8.88,0.0,-62.59,-6.29,1.69,-21.91,5.43,11.91,-14.67,65.97,77.01,,,,,11.57,3.29,1.44,5.12,4.76,2.08,17.9,6.36,6.14,2.68,43.32,14.92,88.43,96.71,-1.4,-0.39,0.82,0.01,0.29,23.97,3.26,98.15,6.69,0.0,0.0,0.82,1.13,7.79,7.98,1.62,7.19,6.44,146.41,,,60.84,,,,6589.52,78.0,364.4,,216.62,59.51,2.22,146.98,58.19,40.49,27.88,72.12,240.7,145.23,82.26,117.19,114.58,23.57,1148.32,15.16,79.09,16108.87,1451.98,258.68,182.14,38.67,76.54,244.44,8.73,21.76,78.06,3.07,3.3,17.44,1.57,40.43,28.67,53.85,8.71,28.85,6.28,4.3,4.01,1.45,1.87,5.45,13.18,1.97,8.04,45.38,2.47,2.54,96.73,3.77,1568.7,103.09,0.0,10.78,33.85,3.49,150.66,1.31,0.01,0.0,110984.64,,,,,,,,,15.37,1663.91,2720.98,10.53,63.58,36.42,13.63,110984.64,19893.3,70564.4,8644.84,0.0,0.0,11882.09,,15.37,2720.98,10.53,,0
(주)서희건설,35890,2016,5,41,64101,  종합 건설업 ,1999-12-24,,6.22,-57.01,0.0,27.32,1.93,9.14,0.09,13.73,1.88,137.67,126.17,123.02,,,,,13.92,7.67,2.66,11.37,11.06,3.83,38.24,13.12,14.21,4.92,102.97,33.75,86.08,92.33,-4.04,-0.14,0.7,0.0,0.38,26.72,4.84,96.41,7.59,0.0,0.0,0.72,1.07,7.78,6.77,1.43,5.92,6.09,179.47,,,65.51,,,,6713.31,176.0,673.15,,514.84,61.15,2.04,157.37,59.9,38.85,29.91,70.09,273.76,129.88,79.89,119.04,116.61,36.38,1409.95,12.75,105.81,18122.08,1332.51,234.29,171.71,44.3,62.58,191.4,9.78,21.69,72.49,8.36,6.15,20.08,1.93,41.84,27.49,55.05,15.44,49.9,10.82,7.73,10.91,1.44,1.85,4.99,13.43,2.03,8.07,45.24,2.39,2.44,112.32,3.25,1506.8,121.37,0.0,8.78,41.57,3.64,225.15,1.29,0.01,0.0,137015.58,,,,,,,,,17.87,4778.13,0.0,12.76,57.94,42.06,20.81,137015.58,38913.04,79385.31,7549.74,0.0,0.0,11167.5,,17.87,0.0,12.76,,0
(주)셀루메드,49180,2015,5,21,32101,  의료용 물질 및 의약품 제조업 ,2002-05-23,,16.47,6.73,0.0,0.0,26.86,5.86,-17.41,-4.95,-14.49,0.0,0.0,0.0,,,,,26.36,-40.47,-67.57,-9.4,-9.42,-15.72,-16.83,-25.94,-10.05,-16.78,-9.61,-15.2,73.64,140.47,-27.11,-15.12,15.67,-0.04,0.75,0.0,-12.08,165.15,15.06,0.0,0.0,9.31,12.09,11.73,58.7,8.28,11.25,13.21,-45.03,,,-54.38,,,,585.85,-77.0,-152.57,,-237.07,44.95,36.1,81.64,28.72,55.05,50.33,49.67,54.96,109.39,105.03,94.46,60.36,13.13,102.26,0.0,949.85,246.86,10.77,98.7,94.55,0.0,4.15,0.0,-2.64,30.28,60.16,-2.57,-3.31,-44.26,-0.47,202.12,227.66,420.58,-12.86,-21.09,-6.39,-29.54,-2.58,0.23,0.25,0.42,0.24,0.53,12.25,29.8,0.49,0.84,1.21,302.76,2.65,9.61,2.88,1.24,293.98,0.44,2.1,0.26,0.0,0.0,-1612.82,,,,,,,,,-1.97,-18.51,-68.48,-9.1,0.0,0.0,0.0,-1612.82,-11981.39,4495.05,2778.96,0.0,0.0,3607.0,,-1.97,-68.48,-9.1,,1
(주)셀루메드,49180,2016,5,21,32101,  의료용 물질 및 의약품 제조업 ,2002-05-23,,-14.89,-8.84,0.0,0.0,-4.05,-28.17,-6.51,9.21,-44.65,0.0,0.0,0.0,,,,,6.18,-154.62,-382.04,-19.87,-19.99,-49.4,-35.36,-82.63,-22.14,-54.71,-18.03,-43.78,93.82,254.62,-227.41,-216.09,18.94,0.21,0.97,0.0,-46.95,445.4,7.39,0.0,0.0,3.89,7.15,11.47,69.24,5.64,14.57,10.22,-48.7,,,-70.45,,,,54.24,-216.0,-23.65,,-83.87,37.93,46.98,61.12,20.11,62.07,63.84,36.16,51.29,97.22,93.01,114.01,60.44,20.59,53.75,382.33,428.04,142.79,12.56,56.65,52.12,0.0,4.52,61.96,4.66,19.23,30.12,-7.76,-19.17,-66.21,-0.51,322.67,450.69,636.7,-17.63,-33.15,-6.37,-45.33,-8.16,0.13,0.14,0.23,0.12,0.3,6.55,55.69,0.31,0.52,0.76,478.74,1.93,6.76,1.56,0.97,377.36,0.22,1.18,0.16,0.0,0.0,-29236.41,,,,,,,,,-41.89,-368.13,-1817.67,-297.91,0.0,0.0,0.0,-29236.41,-37492.89,3527.22,1859.04,0.0,0.0,3414.09,,-41.89,-1817.67,-297.91,,1
(주)셀루메드,49180,2017,5,21,32101,  의료용 물질 및 의약품 제조업 ,2002-05-23,,-6.89,-10.4,0.0,0.0,-19.1,13.08,-21.66,-19.93,120.18,0.0,0.0,0.0,,,,,40.16,-4.71,-36.49,-1.45,-1.51,-11.7,-2.57,-16.96,-1.69,-13.07,-2.03,-14.19,59.84,104.71,-31.78,-18.71,8.26,0.04,0.44,0.0,-9.05,128.79,11.55,0.0,0.0,6.27,9.26,10.4,96.06,6.41,11.12,12.23,296.03,,,105.3,,,,294.23,-390.0,-69.09,,-13.85,46.07,32.55,85.43,31.08,53.93,53.12,46.88,395.93,101.52,90.76,113.54,76.58,7.94,167.57,273.02,836.59,477.72,20.03,88.24,76.38,0.0,11.86,114.68,5.49,25.23,47.49,-0.56,-3.42,38.65,2.67,130.54,181.32,269.18,-15.35,-28.53,-7.2,-21.64,-0.57,0.32,0.36,0.55,0.43,0.78,12.3,29.68,0.77,1.26,1.95,187.36,5.34,23.79,3.53,1.88,194.38,0.55,2.87,0.41,0.0,0.0,-653.26,,,,,,,,,-1.01,-9.18,-50.17,-3.02,0.0,0.0,0.0,-653.26,-7884.46,3288.6,1785.47,0.0,0.0,2636.64,,-1.01,-50.17,-3.02,,1
(주)셀트리온제약,68760,2012,5,21,32102,  의료용 물질 및 의약품 제조업 ,2006-02-03,,53.2,135.77,0.0,0.0,63.71,41.29,69.43,22.59,1.02,-27.63,3.43,1.82,,,,,67.71,10.81,7.56,2.08,1.86,1.3,3.56,2.49,2.4,1.68,76.87,53.76,32.29,89.19,-3.61,0.48,0.57,-0.32,2.62,14.79,1.4,93.09,32.4,4.82,1.72,0.59,2.54,8.32,21.96,0.2,1.01,1.44,2124.54,,,94.3,,,,3345.46,280.0,-244.52,,361.79,43.21,58.98,76.09,17.72,56.79,47.5,52.5,2224.35,119.56,84.59,131.47,53.92,5.04,35.31,246.44,46.23,37.11,76.37,110.53,69.2,26.96,41.33,189.82,10.34,26.49,55.78,5.73,13.67,45.37,21.25,260.06,322.38,505.74,-2.38,-4.72,-1.25,-8.82,19.02,0.17,0.22,0.33,7.11,0.36,0.94,389.7,0.38,0.85,0.7,521.34,0.74,27.69,0.0,1.68,217.43,0.31,0.57,0.23,0.69,0.0,21306.62,,,,,,,,,6.44,74.01,296.54,45.36,69.32,30.68,16.67,21306.62,3383.33,14770.66,267.0,1069.33,785.02,1159.88,,6.44,296.54,45.36,,1
(주)셀트리온제약,68760,2013,5,21,32102,  의료용 물질 및 의약품 제조업 ,2006-02-03,,9.16,25.81,0.0,0.0,17.27,-1.5,-2.44,7.1,12.11,47.53,-26.43,-25.59,,,,,67.56,14.23,4.96,2.28,2.16,0.75,4.6,1.6,3.14,1.1,105.04,36.63,32.44,85.77,-7.35,-7.01,2.01,0.1,2.32,41.94,1.06,93.35,29.41,4.61,1.73,2.09,2.07,5.09,20.82,0.58,0.78,1.06,2240.0,,,94.44,,,,3657.93,183.0,-5027.81,,520.53,38.99,58.42,63.91,16.21,61.01,46.61,53.39,2339.81,130.9,65.86,529.24,220.04,43.65,42.14,72.03,3703.89,44.89,1.14,114.56,15.81,10.47,98.76,145.55,31.62,51.18,109.81,5.19,4.42,44.62,22.4,269.61,387.84,454.97,-19.65,-20.5,-10.49,-71.98,7.07,0.15,0.22,0.32,7.38,0.29,1.61,226.56,0.37,0.9,0.63,577.71,0.67,28.25,0.0,1.63,223.46,0.26,0.4,0.25,1.53,0.0,22892.12,,,,,,,,,6.34,72.44,308.4,43.47,65.3,34.7,11.41,22892.12,3622.35,14947.78,1059.79,1355.64,878.64,1050.32,,6.34,308.4,43.47,,1
